,G1,G10,G15,G23,G25,G37,G38,G44,G45,G54,G55,G57,G62,G63,G64,G65,G66,G67,G69,G72,G73,G75,G82,G85,G87,G92,G99,G5,G26,G36,G40,G42,G43,G46,G83,G90,G91,G93,G96,G98,G100,G2,G3,G4,G6,G7,G8,G9,G11,G12,G13,G14,G16,G17,G18,G19,G20,G21,G22,G24,G27,G28,G29,G30,G31,G32,G33,G34,G35,G39,G41,G47,G48,G49,G50,G51,G52,G53,G56,G58,G59,G60,G61,G68,G70,G71,G74,G76,G77,G78,G79,G80,G81,G84,G86,G88,G89,G94,G95,G97,y_G9
157,0.1239609,0.5151581,0.0130517,0.1846252,0.1377209,0.6311677,0.0970147,0.367931,0.6355799,0.3027166,0.4916033,0.2245299,0.366829,0.5358287,0.3867926,0.4537388,0.3388214,0.3609485,0.4494839,0.0232393,0.0415182,0.3553428,0.1275114,0.546958,0.1351257,0.3191562,0.5855511,0.5961984,0.7027216,0.7569636,0.7129191,0.6147913,0.7735466,0.633141,0.5805851,0.5507074,0.6519037,0.5716961,0.6177035,0.7349018,0.6331387,0.2675761,0.477347,0.3519436,0.0845767,0.5249227,0.4801716,0.0,0.0157127,0.2760584,0.0246197,0.0211235,0.1253817,0.4334285,0.4815615,0.0556977,0.0072661,0.0390117,0.2308171,0.1375177,0.4653969,0.2582596,0.1825045,0.4214658,0.2038583,0.0262362,0.2471742,0.1283941,0.6170574,0.0918178,0.0757595,0.6644754,0.5037551,0.4189078,0.1378029,0.5524776,0.6319811,0.4213758,0.1955368,0.2250339,0.0669511,0.2500677,0.0202318,0.4482865,0.0060158,0.1775886,0.0574418,0.6747079,0.0129219,0.1071365,0.1727338,0.0354539,0.4065746,0.1041402,0.2160641,0.1367856,0.0539861,0.4410166,0.3986334,0.2747414,0.0064847
158,0.1456571,0.552941,0.0017494,0.1091049,0.2671836,0.650868,0.1680861,0.562574,0.6503007,0.2268831,0.4249144,0.2481748,0.2507455,0.5874512,0.3666077,0.4452715,0.4003527,0.4136622,0.4316938,0.0279535,0.0409745,0.3869663,0.1244463,0.3219854,0.4034927,0.3739821,0.5296334,0.7757014,0.5374964,0.5972208,0.611729,0.5572385,0.6632996,0.5719097,0.6657247,0.7190954,0.6636776,0.5883445,0.5721456,0.6587344,0.615687,0.3324405,0.4961512,0.4114203,0.0332938,0.6320584,0.5001462,0.0,0.0094106,0.4050901,0.0298242,0.0173227,0.0449336,0.2475056,0.4075618,0.0589147,0.0032462,0.0643767,0.169172,0.080199,0.4650651,0.3900359,0.2238999,0.4976086,0.2035383,0.0126783,0.1910078,0.1071118,0.613179,0.1841654,0.040083,0.6031897,0.651088,0.3911509,0.1689049,0.5359909,0.6121857,0.4267307,0.2662698,0.1549217,0.0826689,0.2901136,0.0125507,0.4278695,0.032525,0.2035812,0.0704096,0.5913088,0.0144844,0.0865188,0.130888,0.0485936,0.4320835,0.2939337,0.0451424,0.310261,0.0221541,0.4667855,0.5050397,0.2616032,0.099483
159,0.1956796,0.4186843,0.0165342,0.0838075,0.1393006,0.6763826,0.0594567,0.5572405,0.6361665,0.3564317,0.5352796,0.2427479,0.2895791,0.6671415,0.4299959,0.3047628,0.4046982,0.3811874,0.4546966,0.0197372,0.0403995,0.4058621,0.1419036,0.545298,0.1567759,0.4520427,0.5747985,0.6486027,0.5577472,0.6457731,0.7001074,0.6202029,0.5962028,0.5738677,0.5367483,0.6140378,0.6921364,0.7497198,0.7212114,0.5445209,0.6810693,0.2361243,0.4840352,0.2991769,0.0395848,0.7173651,0.3048394,0.0,0.0379799,0.3549677,0.0156554,0.0091152,0.1317712,0.4310595,0.5744725,0.0525578,0.0018423,0.0363424,0.1158024,0.0924433,0.5021488,0.2904581,0.1517054,0.444497,0.2535854,0.0435859,0.175287,0.1395535,0.7433089,0.0371686,0.110805,0.5047385,0.5217886,0.3969004,0.1875534,0.5974368,0.7238111,0.3301841,0.4034551,0.2189467,0.0712015,0.2692791,0.0325345,0.4010518,0.0212624,0.1662504,0.0943969,0.6524138,0.0111535,0.1001652,0.150058,0.0270343,0.3416763,0.2152727,0.0955969,0.0833413,0.0321424,0.3763241,0.497634,0.2368208,0.0166555
160,0.1300945,0.5010128,0.0065173,0.1455467,0.1039484,0.7304058,0.1015635,0.486588,0.5761916,0.2404707,0.5664854,0.1825738,0.2829285,0.6397008,0.3711404,0.4661575,0.3118081,0.4085887,0.4178612,0.0200128,0.0369053,0.3655584,0.104038,0.6487,0.0656727,0.5012505,0.6483481,0.6222499,0.7178084,0.7408721,0.6854868,0.5992154,0.6446173,0.6504497,0.7037805,0.6725728,0.6593868,0.7599621,0.702505,0.6452479,0.641815,0.2266374,0.4912678,0.3239601,0.0289375,0.609554,0.4048525,0.0,0.0242692,0.3742864,0.0403942,0.0243902,0.1355803,0.3351153,0.5141985,0.0576578,0.0099859,0.024147,0.131465,0.1577627,0.4280808,0.2837464,0.2122282,0.5420912,0.2322697,0.0121582,0.1337431,0.0993127,0.5432075,0.0855683,0.0497805,0.6517119,0.7015233,0.418229,0.1484817,0.7468395,0.5855768,0.5256034,0.276878,0.2099281,0.0792508,0.2413897,0.0318212,0.4027513,0.0196521,0.1997367,0.0770708,0.6278707,0.0152642,0.0871396,0.1257099,0.0255758,0.339007,0.1224036,0.2193052,0.0730953,0.0609588,0.4731885,0.4355652,0.2077944,0.0307645
161,0.1497515,0.4961139,0.0036552,0.1017583,0.0912017,0.8231228,0.0744857,0.5637578,0.6160465,0.2517175,0.5140727,0.2551102,0.3347844,0.5805552,0.358394,0.3649677,0.3912231,0.398461,0.3550928,0.0049795,0.0192922,0.3940151,0.1157369,0.7456043,0.1500958,0.4124364,0.5759295,0.6626824,0.6168443,0.6884801,0.7119821,0.7727286,0.7788016,0.753518,0.6417853,0.6398076,0.6391028,0.6471186,0.5325919,0.6268814,0.7061638,0.2156313,0.4383404,0.4171446,0.0293167,0.6595119,0.4768449,0.0,0.0453018,0.412551,0.0328737,0.0187202,0.09966,0.3297197,0.5423388,0.0811583,0.0026208,0.0278453,0.2096141,0.0923338,0.5380938,0.2438547,0.1970188,0.4681742,0.193913,0.0165437,0.2360957,0.0987643,0.5108469,0.0486095,0.0281586,0.5915683,0.5695973,0.3793269,0.1678059,0.642386,0.6143836,0.4665732,0.3165191,0.2477634,0.0810615,0.2422395,0.0281227,0.4474654,0.0055627,0.1606215,0.0814615,0.5280963,0.0254343,0.1090415,0.159688,0.0145599,0.341078,0.161223,0.2488345,0.0183141,0.0385567,0.4401171,0.5134294,0.1893056,0.0175161
162,0.1246452,0.4256464,0.0251178,0.1384063,0.1458129,0.6928439,0.0825673,0.5586554,0.5747746,0.2355423,0.3949384,0.3082621,0.1877513,0.6973346,0.5038637,0.4713186,0.3668187,0.4235521,0.4201287,0.0239211,0.0473828,0.3961136,0.0644293,0.4424011,0.1416899,0.3921387,0.5441378,0.6097357,0.5563516,0.5403404,0.6519511,0.6593413,0.6192515,0.5884801,0.6087187,0.543459,0.6076349,0.5166317,0.6628897,0.6232771,0.5933923,0.3085565,0.5264233,0.4539508,0.065831,0.5804362,0.4160239,0.0,0.0209086,0.3259981,0.0386124,0.0152384,0.1072097,0.3583914,0.4796599,0.0385925,0.0023769,0.0354564,0.1811182,0.0792875,0.4978815,0.2727494,0.1877371,0.5353263,0.1698894,0.0171708,0.1804344,0.1091949,0.653459,0.1054029,0.0980268,0.5773249,0.6466905,0.4293474,0.1495102,0.6774905,0.6015027,0.4073826,0.281786,0.2445633,0.0827344,0.3141496,0.0255531,0.4539507,0.0270892,0.1873974,0.0481722,0.6797286,0.0184281,0.0816211,0.1428638,0.0353215,0.3999738,0.1918512,0.168194,0.1205077,0.0126225,0.3733268,0.4462774,0.2282058,0.0121619
163,0.1544002,0.588444,0.0084045,0.1650793,0.126748,0.6025875,0.0636983,0.6103432,0.6826758,0.1930231,0.4578743,0.2920639,0.2697439,0.5140686,0.527063,0.4982923,0.3034646,0.3410982,0.4560865,0.0304156,0.0642364,0.3742368,0.1424784,0.6324239,0.1836364,0.4258256,0.4971913,0.7303434,0.6129859,0.675199,0.596236,0.538698,0.5959846,0.5484869,0.6272187,0.2938596,0.714712,0.6209251,0.6075341,0.5970477,0.5508534,0.285619,0.3930969,0.3404825,0.0692145,0.600093,0.387732,0.0,0.0291464,0.290098,0.0481946,0.0197709,0.0963305,0.2925346,0.465755,0.0517088,0.0013213,0.0536055,0.1721681,0.1466037,0.4926605,0.1571924,0.2244006,0.4363895,0.179917,0.0221645,0.1641381,0.102755,0.5306581,0.0473819,0.0412873,0.5136952,0.4781113,0.4365411,0.1370671,0.4841962,0.5499049,0.3748204,0.3076336,0.2018578,0.0877022,0.2204722,0.0275859,0.3823398,0.0189509,0.2137727,0.0716229,0.5847774,0.0129097,0.1323995,0.1770059,0.0344686,0.3537581,0.1868609,0.1449952,0.1143056,0.0621966,0.3653344,0.5715514,0.289961,0.0180581
164,0.1289807,0.535533,0.0183519,0.1234884,0.0940963,0.6221938,0.0713201,0.6002589,0.5942978,0.2240815,0.4498978,0.3108024,0.2204272,0.6067942,0.4700172,0.3466249,0.4215491,0.3306132,0.3507123,0.0157494,0.0672753,0.3032851,0.1099988,0.5295489,0.1108344,0.179199,0.5652986,0.5920452,0.5370747,0.6265101,0.6861769,0.6038028,0.6851592,0.6234615,0.5810143,0.5634912,0.5906488,0.7066482,0.574915,0.5640585,0.7717543,0.2503475,0.5861506,0.2934007,0.0464533,0.651725,0.5139802,0.0,0.0069819,0.3585364,0.0328656,0.0228339,0.1019163,0.3607872,0.5533288,0.05568,0.0043233,0.02918,0.1472186,0.1588825,0.5623102,0.4821551,0.2044655,0.4833404,0.1275631,0.0343121,0.1591871,0.1162674,0.7331432,0.063153,0.0397096,0.5290814,0.5601027,0.3824202,0.1348587,0.6570937,0.6628027,0.3219429,0.4539272,0.2742471,0.1529523,0.2112206,0.010071,0.4120653,0.0304328,0.1614386,0.0894435,0.5639606,0.0091972,0.0838143,0.1601637,0.0258269,0.3308014,0.1337495,0.140877,0.0673336,0.0523159,0.497409,0.5000649,0.3121201,0.0132823
165,0.0888394,0.4629299,0.0015972,0.1674775,0.1088631,0.5908831,0.1120766,0.4905219,0.79928,0.1843786,0.5806323,0.1596843,0.283648,0.6803903,0.329536,0.5136089,0.2981846,0.3174564,0.4310455,0.0281604,0.0200035,0.3897397,0.1501461,0.533902,0.1257769,0.3634562,0.5396158,0.6141503,0.6574687,0.5440569,0.5389766,0.6022337,0.5828447,0.5457347,0.4947895,0.5862862,0.6582574,0.3046013,0.6550093,0.5536122,0.7048159,0.1951256,0.511546,0.3815116,0.0233857,0.6188013,0.3638263,0.0,0.0164718,0.2857478,0.0223712,0.0223427,0.1064898,0.3677119,0.4028045,0.0660292,0.0014292,0.0133865,0.1179001,0.123418,0.5235068,0.4565471,0.2422611,0.4974302,0.2522207,0.0156269,0.2007325,0.0984311,0.7262378,0.0612957,0.0644202,0.5530938,0.5751302,0.4042444,0.1460822,0.5860699,0.5977959,0.426485,0.5414677,0.2218664,0.0706262,0.1850862,0.0320792,0.4882853,0.0092569,0.1357184,0.0469929,0.70558,0.0166608,0.1201184,0.1415139,0.0344078,0.3353799,0.1904973,0.1197294,0.0800168,0.0223003,0.1147398,0.2322832,0.2432589,0.0176912
166,0.0891411,0.3950123,0.0126128,0.118657,0.1870704,0.6340924,0.1362886,0.5069544,0.5148623,0.2226205,0.5351735,0.2327322,0.2624808,0.6321291,0.4332414,0.4066317,0.303883,0.4544413,0.5036123,0.0224315,0.0231671,0.3270563,0.1134776,0.4695221,0.1712708,0.4491628,0.5296708,0.7099363,0.6684167,0.7166016,0.5983673,0.5692137,0.6056017,0.6266238,0.5622141,0.6378759,0.5457186,0.4886401,0.6618125,0.7585627,0.6947527,0.318959,0.4697488,0.3150418,0.0274259,0.5874809,0.3302272,0.0,0.0039412,0.4239072,0.0177156,0.0179008,0.0883322,0.3667054,0.5036494,0.089941,0.0002018,0.028118,0.122553,0.1195085,0.4241977,0.336982,0.1913587,0.5115421,0.1685147,0.0258172,0.1364708,0.1262955,0.6101753,0.065661,0.0314678,0.5975118,0.6463359,0.3423698,0.1578444,0.5564797,0.5867301,0.4385829,0.2264514,0.2375825,0.068993,0.269742,0.0123268,0.3568464,0.0132721,0.1548416,0.0688719,0.6852653,0.0145596,0.0683122,0.1301048,0.0478973,0.3441707,0.1328285,0.1936925,0.1720829,0.0387501,0.1518069,0.4815086,0.2444025,0.0181337
167,0.1347006,0.436119,0.0185774,0.082501,0.0957677,0.6354791,0.0960907,0.5238041,0.5542982,0.1786663,0.5241735,0.2255922,0.3048461,0.5909688,0.4265377,0.4468436,0.2931424,0.3598693,0.5387786,0.0226655,0.0342254,0.3259462,0.1216557,0.6415318,0.1600313,0.3918024,0.5404386,0.6705245,0.6633367,0.7323388,0.5783822,0.6050828,0.6884466,0.5957532,0.6009652,0.7202903,0.6787243,0.5770812,0.5675393,0.5999199,0.6124828,0.2042829,0.5265545,0.3273797,0.0611983,0.6435432,0.3549712,0.0,0.0257269,0.2928898,0.0430979,0.0321104,0.1232561,0.408741,0.4018106,0.0853366,0.0008965,0.0230924,0.1969151,0.0873002,0.4685377,0.3417469,0.1684709,0.4369587,0.2461625,0.0171658,0.1905749,0.0789935,0.6718797,0.0642581,0.0665314,0.6051508,0.5095146,0.4059498,0.1727633,0.6482662,0.6181544,0.3503572,0.2883231,0.2998334,0.0917542,0.283741,0.0092537,0.453064,0.0290373,0.1553154,0.0618037,0.5534645,0.0149517,0.0536686,0.3249334,0.0353313,0.3361621,0.1076349,0.2657641,0.0760159,0.0416383,0.3613935,0.1919252,0.2820244,0.0102046
168,0.1366118,0.463476,0.0075588,0.1632453,0.1160482,0.7390349,0.068143,0.5939345,0.6809797,0.2053493,0.5501107,0.3011248,0.3763449,0.6733508,0.54792,0.4549706,0.2638476,0.3288854,0.4451459,0.0166546,0.0708157,0.39444,0.1428471,0.5431194,0.1137241,0.4697325,0.4590909,0.6237713,0.5846534,0.7059446,0.5092161,0.5978295,0.6372625,0.6266277,0.7788707,0.5500278,0.7023926,0.6390362,0.3529186,0.6451549,0.582123,0.2180599,0.4107355,0.3091237,0.0572325,0.75886,0.4300034,0.0,0.022445,0.4333466,0.0382959,0.0241183,0.1071778,0.3546521,0.4800017,0.1000203,0.000766,0.3234633,0.1468209,0.2133416,0.353386,0.2975715,0.1168803,0.4871315,0.2011026,0.0114889,0.2300316,0.1328093,0.5716044,0.0455826,0.0635279,0.5525023,0.5510368,0.4825688,0.1911788,0.5776014,0.5775833,0.4308651,0.475659,0.309755,0.0536528,0.2253005,0.0163906,0.3840299,0.0143401,0.1514841,0.0589243,0.658672,0.0346977,0.1171284,0.1831361,0.0320801,0.4098027,0.1386929,0.1524912,0.0784681,0.0530621,0.4069449,0.4649154,0.3683274,0.0025819
169,0.0865956,0.4252742,0.0068196,0.0907819,0.1257389,0.6386974,0.1128513,0.5199508,0.5862109,0.1834713,0.4751621,0.2007976,0.2692509,0.5818597,0.4675299,0.4718412,0.3895275,0.3922452,0.4529069,0.0315731,0.0342263,0.3011238,0.0840078,0.5987676,0.1358512,0.4816259,0.2645482,0.6425269,0.6558226,0.5715066,0.6132439,0.5492923,0.6279802,0.6189093,0.599456,0.6030317,0.5857626,0.624413,0.6110749,0.4554645,0.5571223,0.248284,0.4173223,0.3250379,0.0507354,0.5535261,0.4100978,0.0,0.0118727,0.2992435,0.0319251,0.0114706,0.0777803,0.3140942,0.4810983,0.0400564,0.0039174,0.0288248,0.153607,0.0751281,0.4357777,0.2698356,0.1250486,0.4638676,0.1695955,0.0165408,0.2224626,0.1169898,0.6030818,0.0744247,0.0522108,0.593831,0.5503304,0.3864821,0.0980151,0.6564582,0.5363625,0.4257954,0.4240051,0.2099179,0.0730271,0.2296272,0.0091668,0.4878739,0.0336178,0.1367732,0.0716704,0.6013756,0.0192912,0.0883536,0.244464,0.0203314,0.3642468,0.1474142,0.1471624,0.0469781,0.034337,0.3231854,0.5387178,0.2561408,0.0442006
170,0.148716,0.4947327,0.0281876,0.0993928,0.1339943,0.6011802,0.0584836,0.4100664,0.5831151,0.2570471,0.505133,0.3359216,0.3526651,0.6793718,0.4465316,0.499542,0.3619475,0.3323622,0.477438,0.0104462,0.0339254,0.4105073,0.1208732,0.5930601,0.1010622,0.464262,0.5009102,0.5992621,0.5591374,0.6348687,0.7035013,0.6318092,0.6138559,0.5812064,0.491116,0.6047354,0.5751029,0.6764586,0.6555235,0.6211805,0.3354732,0.1778297,0.5365241,0.368034,0.0680334,0.7192193,0.3782192,0.0,0.0300723,0.3631489,0.0456435,0.028946,0.0897993,0.3827063,0.397273,0.0645925,0.0005115,0.0613709,0.1697853,0.1707363,0.4072237,0.3120172,0.1718555,0.3729504,0.1862615,0.0369923,0.2092677,0.0979087,0.521203,0.0491975,0.0353001,0.5829042,0.5931996,0.3906158,0.1387166,0.5789906,0.6368226,0.4202171,0.4416296,0.2142908,0.0627448,0.254399,0.0245138,0.342395,0.0134513,0.2325197,0.0780622,0.6688292,0.0263684,0.0606037,0.1279154,0.0376634,0.3764604,0.1305975,0.3196062,0.0639263,0.0372956,0.4795994,0.4726324,0.2673268,0.0094432
